Unnamed: 0,Status,Progress,Finished,ResponseId,hb_a_1,hb_a_2,hb_a_3,hb_b_1,hb_b_2,hb_b_3,hj_a_jobs_1_1,hj_a_jobs_1_2,hj_a_jobs_1_3,hj_a_jobs_2_1,hj_a_jobs_2_2,hj_a_jobs_2_3,hj_a_jobs_3_1,hj_a_jobs_3_2,hj_a_jobs_3_3,hj_a_jobs_4_1,hj_a_jobs_4_2,hj_a_jobs_4_3,hj_a_final_pred_1,hj_a_final_pred_2,hj_a_final_pred_3,hj_a_full_1,hj_a_full_2,hj_a_full_3,hj_b_jobs_1_1,hj_b_jobs_1_2,hj_b_jobs_1_3,hj_b_jobs_2_1,hj_b_jobs_2_2,hj_b_jobs_2_3,hj_b_jobs_3_1,hj_b_jobs_3_2,hj_b_jobs_3_3,hj_b_jobs_4_1,hj_b_jobs_4_2,hj_b_jobs_4_3,hj_b_final_pred_1,hj_b_final_pred_2,hj_b_final_pred_3,hj_b_full_1,hj_b_full_2,hj_b_full_3,hj_b_consier,ie_1_1,ie_1_2,ie_2_1,ie_2_2,ie_3,vb_1_1,vb_1_2,vb_1_3,vb_1_4,vb_1_5,c_1,c_2,c_3,c_4,c_5,hh_howlong,hh_1,hh_2,ta_1_1,ta_1_2,ta_1_3,ta_2_1,ta_2_2,ta_2_3,ta_3_1,ta_3_2,ta_3_3,ta_4_1,ta_4_2,ta_4_3,ta_5_1,ta_5_2,ta_5_3,ta_6_1,ta_6_2,ta_6_3,ta_7_1,ta_7_2,ta_7_3,ta_8_1,ta_8_2,ta_8_3,ta_9_1,ta_9_2,ta_9_3,ta_10_1,ta_10_2,ta_10_3,ta_11_1,ta_11_2,ta_11_3,ta_12_1,ta_12_2,ta_12_3,ta_13_1,ta_13_2,ta_13_3,ta_14_1,ta_14_2,ta_14_3,ta_15_1,ta_15_2,ta_15_3,ta_16_1,ta_16_2,ta_16_3,ta_17_1,ta_17_2,ta_17_3,ta_18_1,ta_18_2,ta_18_3,ta_19_1,ta_19_2,ta_19_3,ta_20_1,ta_20_2,ta_20_3,ta_21_1,ta_21_2,ta_21_3,ta_22_1,ta_22_2,ta_22_3,ta_23_1,ta_23_2,ta_23_3,ta_24_1,ta_24_2,ta_24_3,ta_25_1,ta_25_2,ta_25_3,ta_26_1,ta_26_2,ta_26_3,ta_27_1,ta_27_2,ta_27_3,ta_28_1,ta_28_2,ta_28_3,ta_29_1,ta_29_2,ta_29_3,ta_30_1,ta_30_2,ta_30_3,ta_31_1,ta_31_2,ta_31_3,ta_32_1,ta_32_2,ta_32_3,ta_35_1,ta_35_2,ta_35_3,ta_37_1,ta_37_2,ta_37_3,ta_34_1,ta_34_2,ta_34_3,ta_33_1,ta_33_2,ta_33_3,ta_36_1,ta_36_2,ta_36_3,ta_38_1,ta_38_2,ta_38_3,ta_39_1,ta_39_2,ta_39_3,tb_1_1,tb_1_2,tb_1_3,tb_2_1,tb_2_2,tb_2_3,tb_3_1,tb_3_2,tb_3_3,tb_4_1,tb_4_2,tb_4_3,tb_5_1,tb_5_2,tb_5_3,tb_6_1,tb_6_2,tb_6_3,tb_7_1,tb_7_2,tb_7_3,tb_8_1,tb_8_2,tb_8_3,tb_9_1,tb_9_2,tb_9_3,tb_10_1,tb_10_2,tb_10_3,tb_11_1,tb_11_2,tb_11_3,tb_12_1,tb_12_2,tb_12_3,tb_13_1,tb_13_2,tb_13_3,tb_14_1,tb_14_2,tb_14_3,tb_15_1,tb_15_2,tb_15_3,tb_16_1,tb_16_2,tb_16_3,tb_17_1,tb_17_2,tb_17_3,tb_18_1,tb_18_2,tb_18_3,tb_19_1,tb_19_2,tb_19_3,tb_20_1,tb_20_2,tb_20_3,tb_21_1,tb_21_2,tb_21_3,tb_22_1,tb_22_2,tb_22_3,tb_23_1,tb_23_2,tb_23_3,tb_24_1,tb_24_2,tb_24_3,tb_25_1,tb_25_2,tb_25_3,tb_26_1,tb_26_2,tb_26_3,tb_27_1,tb_27_2,tb_27_3,tb_28_1,tb_28_2,tb_28_3,tb_29_1,tb_29_2,tb_29_3,tb_30_1,tb_30_2,tb_30_3,tb_31_1,tb_31_2,tb_31_3,tb_32_1,tb_32_2,tb_32_3,tb_33_1,tb_33_2,tb_33_3,tb_34_1,tb_34_2,tb_34_3,tb_35_1,tb_35_2,tb_35_3,tb_36_1,tb_36_2,tb_36_3,tb_37_1,tb_37_2,tb_37_3,tb_38_1,tb_38_2,tb_38_3,tb_39_1,tb_39_2,tb_39_3,sq_1,aq_2,sq_3,sr_1,extinction_all_1,extinction_100_1,extinction_control_1,fixedprobabilities,block_random,random,wave,PreviousConf,NewConf,treat_assign
1902,0,100,1,R_3KHrI4SS9w5T91m,3.0,10.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,50.0,20.0,15.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,3.0,,,,,,,2.0,5.0,10.0,,,,,,,,,,1.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,5.0,1,1,11,wave1,True,False,Fixed probabilities
1903,0,100,1,R_3KILsK5aFkQvW3q,,,,,,,,,,,,,,,,,,,,,,,,,5.0,30.0,100.0,0.0,0.0,10.0,10.0,30.0,70.0,0.0,0.0,45.0,0.0,0.0,30.0,0.0,0.0,20.0,,,,,,,15.0,5.0,20.0,50.0,10.0,,,,,,5.0,20.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,20.0,50.0,90.0,30.0,50.0,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,50.0,90.0,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,10.0,0,3,50,wave1,False,True,Fixed years
1904,0,100,1,R_3KIU5BNjqHQL6cq,,,,5.0,10.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,30.0,40.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,99.0,99.0,25.0,90.0,99.0,,,,,,,,,,,,,,,,10.0,20.0,40.0,,,,,,,,,,,,,75.0,99.0,99.0,,,,3.0,1.0,,,0,1,43,wave1,True,False,Fixed years
1905,0,100,1,R_3KJACg0shzqTTdz,,,,5.0,20.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,50.0,15.0,10.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,75.0,95.0,,,,,,,,,,,,,,,,75.0,90.0,100.0,,,,,,,,,,,,,,,,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,10.0,,,,,,,,,,5.0,3.0,5.0,,0.0,,,0,2,62,wave1,False,True,Fixed years
1906,0,100,1,R_3KMCyJPMG3EWOMV,,,,50.0,90.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,60.0,10.0,10.0,10.0,,50.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,99.0,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,99.0,,,,,,,50.0,90.0,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,99.0,99.0,,,,,,,,,,,,,4.0,,,10.0,0,2,9,wave1,False,True,Fixed years
1907,0,100,1,R_3KNPi2qZL75JHDr,,,,0.0,10.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,40.0,20.0,15.0,5.0,,,,,,50.0,15.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,75.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,80.0,100.0,,,,,,,,,,,,,0.0,5.0,20.0,,,,,,,,,,10.0,25.0,50.0,5.0,3.0,4.0,,,,50.0,0,2,50,wave1,False,True,Fixed years
1908,0,100,1,R_3KNjGGn5WBQcteU,,,,,,,,,,,,,,,,,,,,,,,,,40.0,80.0,99.0,5.0,20.0,80.0,10.0,30.0,85.0,20.0,50.0,95.0,2.0,10.0,50.0,1.0,1.0,10.0,,,,,,,60.0,10.0,5.0,20.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,20.0,80.0,,,,10.0,30.0,70.0,30.0,70.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,60.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,15.0,0,3,97,wave1,True,True,Fixed years
1909,0,100,1,R_3KPxJCH0dfF6oMR,,,,,,,,,,,,,,,,,,,,,,,,,90.0,99.0,99.0,1.0,8.0,20.0,50.0,90.0,100.0,0.0,0.0,5.0,90.0,99.0,100.0,0.0,0.0,0.0,,,,,,,10.0,80.0,9.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,50.0,70.0,90.0,1.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,20.0,30.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,1.0,0,3,12,wave1,False,True,Fixed years
1910,0,100,1,R_3KTlMEsU7mFk7c1,0.0,5.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,20.0,0.0,0.0,0.0,,85.0,,70.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,3.0,,,,,,,,,,0.0,1.0,2.0,,,,,,,,,,,,,,,,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,1,,1,2,60,wave1,False,True,Fixed probabilities
1911,0,100,1,R_3KUCa4Ys9VsHlZh,,,,,,,3.0,8.0,15.0,10.0,20.0,30.0,3.0,5.0,10.0,5.0,10.0,50.0,20.0,50.0,100.0,10.0,30.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,5.0,20.0,35.0,30.0,10.0,,,,,,,,,,,,2.0,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,3.0,,,,2.0,3.0,4.0,,,,,,,,,,,,,3.0,5.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.0,4.0,,70.0,,,1,3,93,wave1,True,False,Fixed probabilities
1912,0,100,1,R_3KUu3pxDryM973J,,,,,,,,,,,,,,,,,,,,,,,,,85.0,90.0,95.0,55.0,65.0,75.0,90.0,95.0,99.0,5.0,7.0,10.0,5.0,7.0,10.0,1.0,3.0,5.0,,50.0,80.0,30.0,60.0,,1.0,5.0,40.0,51.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,90.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,90.0,99.0,,,,,,,70.0,90.0,99.0,80.0,99.0,99.0,,,,,,,,,,,,,,,,4.0,10.0,,,0,3,58,wave1,False,True,Fixed years
1913,0,1,0,R_3KVjcb0T66lpMuW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,91,wave2,True,False,Fixed probabilities
1914,0,20,0,R_3KYLE1AlTmmsFWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,58,wave1,True,True,Fixed probabilities
1915,0,7,0,R_3KkJg8uThMISqCl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,84,wave1,True,False,Fixed years
1916,0,100,1,R_3Kol5Tysp4eboBC,10.0,20.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,35.0,35.0,15.0,5.0,,,,,,6.0,10.0,2.0,,,,,,,,,,,,,2.0,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,4.0,,,,,,,,,,2.0,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,5.0,,,1,1,2,wave1,False,True,Fixed probabilities
1917,0,100,1,R_3KpZU41xzqHznhc,,,,,,,,,,,,,,,,,,,,,,,,,10.0,15.0,30.0,10.0,13.0,15.0,20.0,30.0,40.0,5.0,10.0,20.0,30.0,50.0,80.0,20.0,30.0,40.0,,,,,,,0.0,25.0,55.0,20.0,0.0,,20.0,20.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,70.0,90.0,20.0,30.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,30.0,40.0,,,,,,,,,,50.0,70.0,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4.0,4.0,,,,60.0,0,3,89,wave1,True,True,Fixed years
1918,0,100,1,R_3KpwWEtYRaxxXp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,40.0,30.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,20.0,0,1,49,wave1,True,True,Fixed years
1919,0,100,1,R_3KqJpA5Fi0Gvhj4,,,,5.0,30.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,10.0,60.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,50.0,100.0,,,,,,,,,,,,,,,,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,80.0,,,0,1,30,wave1,False,True,Fixed years
1920,0,100,1,R_3Kr0ANMljY6qbbX,5.0,10.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,30.0,30.0,30.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,8.0,12.0,,,,,,,,,,,,,,,,,,,1.0,3.0,5.0,,,,,,,,,,,,,,,,,,,8.0,15.0,30.0,3.0,8.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,,,1,2,94,wave1,True,False,Fixed probabilities
1921,0,100,1,R_3L1P3MDk0sQdl8U,,,,,,,5.0,10.0,15.0,5.0,10.0,30.0,1.0,2.0,5.0,5.0,10.0,20.0,2.0,5.0,10.0,10.0,50.0,100.0,,,,,,,,,,,,,,,,,,,,10.0,60.0,,,3.0,10.0,10.0,20.0,20.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,,,,,,,,,,2.0,6.0,10.0,,,,,,,,,,1.0,5.0,10.0,,,,,,,,,,,,,,,,,,,2.0,5.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5.0,,,1,3,89,wave1,True,False,Fixed probabilities
1922,0,4,0,R_3L4H0JPQRl0WKhd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,3,wave1,True,False,Fixed probabilities
1923,0,100,1,R_3L4P2Hibd2z0Grj,,,,5.0,30.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,60.0,20.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,100.0,100.0,,,,,,,,,,,,,70.0,80.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,100.0,,,,,,,,,,80.0,90.0,100.0,,,,,,,,,,,,,,,,,,,,,,5.0,,,0.0,0,1,74,wave1,False,True,Fixed years
1924,0,20,0,R_3L6zh3zRZVpMWhC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,92,wave1,True,False,Fixed probabilities
1925,0,100,1,R_3L7oxMcSOd9vh3Z,,,,,,,5.0,10.0,20.0,20.0,40.0,80.0,5.0,10.0,20.0,20.0,40.0,80.0,20.0,40.0,80.0,50.0,100.0,200.0,,,,,,,,,,,,,,,,,,,,,,,,,50.0,50.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,7.0,14.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,20.0,40.0,5.0,10.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,20.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,0.1,,1,3,75,wave1,True,False,Fixed probabilities
1926,0,100,1,R_3L7sVihmcgrUvic,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,20.0,0.0,5.0,10.0,10.0,30.0,50.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,,,,,,,50.0,20.0,10.0,10.0,10.0,95.0,,95.0,,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,99.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,99.0,100.0,,,,,,,,,,,,,,,,,,,80.0,95.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,90.0,100.0,,,,,,,4.0,,1,,0,3,58,wave1,False,True,Fixed years
1927,0,100,1,R_3L864B6FeHU7O03,2.0,5.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,90.0,2.0,90.0,10.0,0.0,0.0,0.0,,,,,,,,,,,,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,10.0,20.0,,,,,,,,,,,,,,,,,,,2.0,5.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,,,1,1,94,wave1,True,False,Fixed probabilities
1928,0,100,1,R_3LXArolEcusM2KM,,,,,,,1.0,5.0,10.0,5.0,10.0,17.0,2.0,7.0,12.0,5.0,10.0,20.0,5.0,10.0,20.0,10.0,15.0,20.0,,,,,,,,,,,,,,,,,,,,50.0,95.0,,,2.0,75.0,10.0,2.0,5.0,8.0,,,,,,26.0,75.0,2.0,,,,,,,,,,,,,2.0,7.0,15.0,,,,,,,,,,,,,,,,,,,,,,3.0,8.0,15.0,,,,,,,,,,,,,,,,,,,,,,2.0,5.0,8.0,,,,,,,3.0,10.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4.0,4.0,,,,10.0,1,3,9,wave1,False,True,Fixed probabilities
